"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"98209025002011","1","0","0","0","0","0","0","20260607","20260610"
"10040608002005","0","0","1","0","0","0","0","20260607","20260610"
"99940255002007","0","1","0","0","0","0","0","20260607","20260610"
"98204004002011","1","0","0","0","0","0","0","20260607","20260610"
"98040426008005","1","0","0","0","0","0","0","20260607","20260610"
"98123055002015","1","0","0","0","0","0","0","20260607","20260610"
"98037030008013","1","0","0","0","0","0","0","20260607","20260610"
"99040510009005","0","1","0","0","0","0","0","20260607","20260610"
"99037074003013","0","1","0","0","0","0","0","20260607","20260610"
"99204014011011","0","1","0","0","0","0","0","20260607","20260610"
"10540904003005","0","0","1","0","0","0","0","20260607","20260610"
"99040405009005","0","1","0","0","0","0","0","20260607","20260610"
"98123229002015","1","0","0","0","0","0","0","20260607","20260610"
"10206001012011","0","0","1","0","0","0","0","20260607","20260610"
"10000893027009","0","0","1","0","0","0","0","20260607","20260610"
"99151199002007","0","1","0","0","0","0","0","20260607","20260610"
"10040514010005","0","0","1","0","0","0","0","20260607","20260610"
"10940364002007","0","0","1","0","0","0","0","20260607","20260610"
"10001119003004","0","0","1","0","0","0","0","20260607","20260610"
"98209010004011","1","0","0","0","0","0","0","20260607","20260610"
"10040612005005","0","0","1","0","0","0","0","20260607","20260610"
"10201082017011","0","0","1","0","0","0","0","20260607","20260610"
"97123251002015","0","0","0","0","0","0","1","20260607","20260610"
"99001017007004","0","1","0","0","0","0","0","20260607","20260610"
"99940081002007","0","1","0","0","0","0","0","20260607","20260610"
"99209020013011","0","1","0","0","0","0","0","20260607","20260610"
"10037060004013","0","0","1","0","0","0","0","20260607","20260610"
"99040506006005","0","1","0","0","0","0","0","20260607","20260610"
"99071901046004","0","1","0","0","0","0","0","20260607","20260610"
"97037011006013","0","0","0","0","0","0","1","20260607","20260610"
"99040405010005","0","1","0","0","0","0","0","20260607","20260610"
"99206039002011","0","1","0","0","0","0","0","20260607","20260610"
"97000006008009","0","0","0","0","0","0","1","20260607","20260610"
"98001032003004","1","0","0","0","0","0","0","20260607","20260610"
"99001158006004","0","1","0","0","0","0","0","20260607","20260610"
"10071902057004","0","0","1","0","0","0","0","20260607","20260610"
"99001045002004","0","1","0","0","0","0","0","20260607","20260610"
"98206017010011","1","0","0","0","0","0","0","20260607","20260610"
"99451273002007","0","1","0","0","0","0","0","20260607","20260610"
"99040439007005","0","1","0","0","0","0","0","20260607","20260610"
"10001086002004","0","0","1","0","0","0","0","20260607","20260610"
"10037025005013","0","0","1","0","0","0","0","20260607","20260610"
"98201008017011","1","0","0","0","0","0","0","20260607","20260610"
"98037079004013","1","0","0","0","0","0","0","20260607","20260610"
"99204004004011","0","1","0","0","0","0","0","20260607","20260610"
"10000896017009","0","0","1","0","0","0","0","20260607","20260610"
"99123015002015","0","1","0","0","0","0","0","20260607","20260610"
"99201031011011","0","1","0","0","0","0","0","20260607","20260610"
"98209001011011","1","0","0","0","0","0","0","20260607","20260610"
"97041205012005","0","0","0","0","0","0","1","20260607","20260610"
"98005094006004","1","0","0","0","0","0","0","20260607","20260610"
"98037057002013","1","0","0","0","0","0","0","20260607","20260610"
